t,x,y,psi,u,v,r,tau_u,tau_v,tau_r,current_x,current_y
316.61959195137024,0.9610913006052852,0.0,0.0,6.6817931460913e-11,0.0,0.0,-22.209999997831684,0.0,0.0,1.0,0.0
316.6296248435974,0.9610913006059518,0.0,0.0,6.649761426766393e-11,0.0,0.0,-22.209999997852258,0.0,0.0,1.0,0.0
316.63969707489014,0.9610913006066152,0.0,0.0,6.618481628842446e-11,0.0,0.0,-22.209999997852258,0.0,0.0,1.0,0.0
316.649733543396,0.9610913006072754,0.0,0.0,6.586754781113918e-11,0.0,0.0,-22.209999997872583,0.0,0.0,1.0,0.0
316.6597647666931,0.9610913006079326,0.0,0.0,6.555772958342149e-11,0.0,0.0,-22.209999997872583,0.0,0.0,1.0,0.0
316.6696135997772,0.9610913006085866,0.0,0.0,6.524345513817375e-11,0.0,0.0,-22.209999997892762,0.0,0.0,1.0,0.0
316.6798002719879,0.9610913006092375,0.0,0.0,6.493655849499898e-11,0.0,0.0,-22.209999997892762,0.0,0.0,1.0,0.0
316.68949484825134,0.9610913006098853,0.0,0.0,6.462524952075725e-11,0.0,0.0,-22.20999999791275,0.0,0.0,1.0,0.0
316.6995429992676,0.96109130061053,0.0,0.0,6.432125008075701e-11,0.0,0.0,-22.20999999791275,0.0,0.0,1.0,0.0
316.7096440792084,0.9610913006111718,0.0,0.0,6.401290309446866e-11,0.0,0.0,-22.209999997932506,0.0,0.0,1.0,0.0
316.719601392746,0.9610913006118104,0.0,0.0,6.371179667797982e-11,0.0,0.0,-22.209999997932506,0.0,0.0,1.0,0.0
316.72973227500916,0.961091300612446,0.0,0.0,6.340636848979229e-11,0.0,0.0,-22.209999997952103,0.0,0.0,1.0,0.0
316.7397086620331,0.9610913006130786,0.0,0.0,6.310810946882542e-11,0.0,0.0,-22.209999997952103,0.0,0.0,1.0,0.0
316.7498445510864,0.9610913006137082,0.0,0.0,6.280556489990718e-11,0.0,0.0,-22.209999997971522,0.0,0.0,1.0,0.0
316.7598702907562,0.9610913006143348,0.0,0.0,6.251012366851498e-11,0.0,0.0,-22.209999997971522,0.0,0.0,1.0,0.0
316.7695677280426,0.9610913006149584,0.0,0.0,6.221044112393975e-11,0.0,0.0,-22.209999997990753,0.0,0.0,1.0,0.0
